"2014/10/15","161.2800","24951350.0000","161.1900","161.8500","158.2700"
"2014/10/14","163.0300","13624220.0000","163.6700","164.4100","162.5000"
"2014/10/13","162.9300","14101030.0000","165.0900","165.7900","162.8400"
"2014/10/10","165.2100","12717480.0000","166.3900","167.3600","165.2100"
"2014/10/09","166.3400","13387330.0000","169.1600","169.4800","166.2000"
"2014/10/08","169.6200","8893163.0000","166.8700","169.8200","166.3500"
"2014/10/07","166.8600","7127332.0000","168.7300","168.9400","166.8600"
"2014/10/06","169.5700","5315219.0000","170.4400","170.6900","168.9600"
"2014/10/03","169.7200","5589060.0000","168.8900","169.9700","168.3700"
"2014/10/02","167.6500","9067268.0000","167.3900","168.2700","166.4300"
"2014/10/01","167.6800","11019000.0000","169.9100","169.9800","167.4200"
"2014/09/30","170.0700","5492802.0000","170.4500","171.1000","169.8000"
"2014/09/29","170.3300","5167817.0000","169.1800","170.5800","168.9400"
"2014/09/26","170.7000","6062151.0000","169.7900","171.1300","169.5000"
"2014/09/25","169.1700","8910469.0000","171.5000","171.5300","169.0900"
"2014/09/24","171.7900","5812908.0000","170.3600","171.9000","169.9800"
"2014/09/23","170.2100","5521262.0000","170.8500","171.3800","170.2100"
"2014/09/22","171.4100","4894246.0000","172.3500","172.3800","171.2200"
"2014/09/19","172.4500","9313939.0000","173.0000","173.3164","172.1900"
"2014/09/18","172.6100","6457489.0000","172.0100","172.8000","171.9000"
"2014/09/17","171.5800","8498602.0000","171.5700","172.2500","170.9300"
"2014/09/16","171.3800","5946361.0000","169.9600","171.7100","169.8900"
"2014/09/15","170.3200","5130682.0000","170.0600","170.5700","169.5500"
"2014/09/12","169.9000","5000785.0000","170.3800","170.4400","169.4000"
"2014/09/11","170.5100","3026198.0000","169.8900","170.6200","169.8200"
"2014/09/10","170.6700","4594883.0000","170.1700","170.8140","169.7100"
"2014/09/09","170.1200","4252358.0000","170.7900","170.8400","169.8900"
"2014/09/08","171.0600","3139796.0000","171.0400","171.3500","170.7500"
"2014/09/05","171.2500","3403608.0000","170.5200","171.2900","170.0100"
"2014/09/04","170.6600","3760856.0000","170.9100","171.5600","170.2200"
"2014/09/03","170.7200","2847370.0000","171.3800","171.4800","170.5300"
"2014/09/02","170.5800","3458520.0000","170.9400","171.0700","170.0400"
"2014/08/29","170.8800","3280163.0000","170.9000","171.0000","170.2500"
"2014/08/28","170.7700","2781898.0000","170.4000","170.8800","170.1000"
"2014/08/27","171.0100","5162426.0000","171.1500","171.2100","170.7500"
"2014/08/26","170.9300","3581363.0000","170.8200","171.3500","170.7800"
"2014/08/25","170.6200","2588528.0000","170.5600","171.0570","170.4400"
"2014/08/22","169.8700","5152235.0000","170.0100","170.4800","169.6500"
"2014/08/21","170.1800","2652638.0000","169.8100","170.5300","169.6900"
"2014/08/20","169.6000","3108806.0000","168.7200","169.7400","168.7200"
"2014/08/19","168.8900","3057164.0000","168.6400","169.0200","168.3300"
"2014/08/18","168.0600","2974640.0000","167.2500","168.1200","167.2300"
"2014/08/15","166.3500","7032489.0000","167.4200","167.4600","165.4400"
"2014/08/14","167.1000","2747565.0000","166.6900","167.1000","166.4600"
"2014/08/13","166.4900","2841684.0000","166.0000","166.6600","165.7600"
"2014/08/12","165.4900","3274277.0000","165.2800","165.7700","165.0000"
"2014/08/11","165.5500","5761546.0000","165.9600","166.1500","165.4720"
"2014/08/08","165.3400","5412328.0000","163.6700","165.3800","163.4400"
"2014/08/07","163.5500","4962361.0000","164.8500","164.8900","163.1300"
"2014/08/06","164.2000","4781112.0000","163.4600","164.7500","163.3700"
"2014/08/05","163.9200","8518764.0000","164.8000","165.1400","163.3400"
"2014/08/04","165.3300","4399720.0000","164.8000","165.6100","164.1100"
"2014/08/01","164.5700","7435083.0000","164.8000","165.5100","164.0100"
"2014/07/31","165.2900","9038820.0000","167.2700","167.4300","165.2900"
"2014/07/30","168.4800","5446634.0000","169.2700","169.5200","167.7800"
"2014/07/29","168.7800","3683138.0000","169.8900","170.1900","168.7800"
"2014/07/28","169.4100","3605576.0000","169.2300","169.6500","168.3700"
"2014/07/25","169.1600","5713396.0000","169.7700","169.8500","168.7600"
"2014/07/24","170.4400","3225820.0000","170.6600","170.8500","170.2200"
"2014/07/23","170.5600","2607718.0000","170.8100","170.8100","170.2000"
"2014/07/22","170.7400","3796685.0000","170.5600","170.9600","170.4300"
"2014/07/21","170.1800","2886557.0000","170.1000","170.3800","169.3600"
"2014/07/18","170.5800","6924577.0000","169.9500","170.7600","169.7400"
"2014/07/17","169.6100","6130049.0000","170.8100","171.3200","169.4600"
"2014/07/16","171.0700","3197585.0000","170.9600","171.1600","170.6599"
"2014/07/15","170.3800","5167911.0000","170.5100","170.9100","169.7800"
"2014/07/14","170.2900","2831125.0000","170.1500","170.6100","170.0400"
"2014/07/11","169.2000","2830450.0000","168.7700","169.2200","168.3201"
"2014/07/10","168.9600","4932051.0000","167.8900","169.3400","167.7000"
"2014/07/09","169.5800","3543779.0000","169.1800","169.7300","168.8600"
"2014/07/08","168.8450","5438741.0000","169.5800","169.6000","168.4400"
"2014/07/07","169.8600","2937684.0000","169.8800","170.0100","169.5524"
"2014/07/03","170.4700","2074812.0000","169.8500","170.4700","169.7300"
"2014/07/02","169.4000","1929756.0000","169.3100","169.5100","169.1800"
"2014/07/01","169.2000","4911525.0000","168.2700","169.6400","168.2290"
"2014/06/30","167.8900","6488439.0000","167.9100","168.3500","167.6500"
"2014/06/27","168.1700","3092161.0000","167.7600","168.2501","167.3400"
"2014/06/26","168.0800","4052354.0000","168.3800","168.3900","167.0600"
"2014/06/25","168.2800","3657537.0000","167.5200","168.4800","167.5100"
"2014/06/24","167.8700","4861673.0000","168.8300","169.3300","167.6700"
"2014/06/23","168.9100","2729217.0000","169.0600","169.1200","168.5800"
"2014/06/20","169.0800","5370321.0000","169.2500","169.4200","168.9600"
"2014/06/19","169.0900","3028010.0000","169.0200","169.1900","168.5400"
"2014/06/18","168.9300","4729235.0000","168.0500","169.0600","167.3500"
"2014/06/17","168.0000","2884727.0000","167.4300","168.2000","167.2400"
"2014/06/16","167.6900","3068347.0000","167.3900","167.9700","167.1500"
"2014/06/13","167.6200","2708698.0000","167.5400","167.8300","167.1300"
"2014/06/12","167.2900","5408854.0000","168.2900","168.3400","166.9800"
"2014/06/11","168.3499","3063888.0000","168.7500","168.8100","168.0900"
"2014/06/10","169.3500","2805844.0000","169.1500","169.3700","168.8400"
"2014/06/09","169.2400","2713144.0000","169.1200","169.5800","169.0200"
"2014/06/06","169.0800","4118866.0000","168.5800","169.1200","168.4600"
"2014/06/05","168.1400","5416509.0000","167.5100","168.3100","166.9200"
"2014/06/04","167.1300","2264576.0000","166.8900","167.2700","166.5800"
"2014/06/03","167.0200","4124966.0000","166.9400","167.2000","166.7500"
"2014/06/02","167.2000","4453301.0000","167.2500","167.3950","166.6300"
"2014/05/30","166.9300","2768218.0000","166.6000","167.0200","166.3000"
"2014/05/29","166.7800","2763526.0000","166.4700","166.7900","166.0300"
"2014/05/28","166.0900","3681471.0000","166.5400","166.5500","165.9500"
"2014/05/27","166.4700","2561307.0000","166.4500","166.6000","166.1300"
"2014/05/23","165.8300","2856995.0000","165.2900","165.8700","165.1900"
"2014/05/22","165.1800","3564090.0000","165.0900","165.3900","164.6000"
"2014/05/21","164.9800","4898474.0000","163.9500","165.1500","163.8900"
"2014/05/20","163.3200","4856560.0000","164.7000","164.7200","163.0400"
"2014/05/19","164.7100","2879896.0000","164.1400","164.9100","164.0300"
"2014/05/16","164.6100","5111748.0000","164.1600","164.6400","163.7700"
"2014/05/15","164.5500","7539257.0000","165.7800","165.8700","164.0200"
"2014/05/14","166.1100","3104662.0000","167.0900","167.1400","165.9200"
"2014/05/13","167.0500","4131092.0000","167.1000","167.2900","166.9500"
"2014/05/12","166.8000","3942391.0000","166.2800","166.9300","166.2800"
"2014/05/09","165.7200","4228566.0000","165.2900","165.7800","164.8700"
"2014/05/08","165.3500","5996080.0000","165.0200","166.0700","164.8600"
"2014/05/07","165.0300","5576150.0000","164.5100","165.0800","163.3900"
"2014/05/06","163.7300","5281419.0000","164.6600","164.6800","163.6800"
"2014/05/05","164.9300","4058968.0000","163.9700","165.1720","163.4500"
"2014/05/02","164.7500","7036055.0000","165.1600","165.8500","164.5300"
"2014/05/01","165.2300","3889449.0000","165.3000","165.7100","164.9000"
"2014/04/30","165.4500","4958246.0000","164.9200","165.6000","164.8300"
"2014/04/29","165.0000","4566054.0000","164.6200","165.2700","164.4900"
"2014/04/28","164.1700","7234194.0000","164.1300","164.6900","162.7800"
"2014/04/25","163.3500","5102707.0000","164.0800","164.1900","163.0000"
"2014/04/24","164.6900","4028710.0000","165.0100","165.1100","164.1900"
"2014/04/23","164.6400","3544624.0000","164.9400","164.9900","164.4500"
"2014/04/22","164.8000","4042761.0000","164.3000","165.3000","164.2300"
"2014/04/21","164.0300","3065990.0000","163.8400","164.2500","163.7000"
"2014/04/17","163.7500","5790727.0000","163.6100","164.1900","163.3299"
"2014/04/16","164.0200","5861414.0000","163.4300","164.0300","162.9300"
"2014/04/15","162.3600","8487965.0000","161.6700","162.4700","160.3800"
"2014/04/14","161.4500","6270567.0000","161.0800","161.6200","160.2700"
"2014/04/11","160.0200","11067510.0000","160.6700","161.3200","159.8800"
"2014/04/10","161.4700","9963299.0000","164.1200","164.3100","161.2700"
"2014/04/09","164.1000","6008272.0000","163.0000","164.1400","162.4300"
"2014/04/08","162.3300","5929954.0000","162.1000","162.7300","161.5500"
"2014/04/07","162.1600","8624133.0000","163.5800","163.9300","162.1200"
"2014/04/04","163.8800","10559480.0000","166.0100","166.0600","163.5800"
"2014/04/03","165.3400","4441282.0000","165.7200","165.7500","164.9600"
"2014/04/02","165.3700","5591149.0000","165.1900","165.5700","164.7500"
"2014/04/01","164.9500","4076125.0000","164.6700","165.3100","164.5800"
"2014/03/31","164.2400","6363818.0000","163.7200","164.4600","163.6400"
"2014/03/28","162.8500","4532058.0000","162.6100","163.8200","162.3200"
"2014/03/27","162.2800","7701400.0000","162.2500","162.6800","161.5400"
"2014/03/26","162.3300","6133780.0000","164.0700","164.3300","162.3200"
"2014/03/25","163.3900","5980804.0000","163.3700","163.7200","162.5700"
"2014/03/24","162.4400","6335994.0000","163.1300","163.4600","161.7800"
"2014/03/21","162.6300","7629501.0000","163.4700","164.2000","162.5300"
"2014/03/20","163.3000","6612007.0000","161.8500","163.4700","161.4831"
"2014/03/19","162.1900","7931553.0000","163.2600","163.5672","161.1500"
"2014/03/18","163.2800","7075795.0000","162.6900","163.6400","162.5500"
"2014/03/17","162.3700","6641402.0000","161.4000","162.6700","161.3300"
"2014/03/14","160.6500","8603100.0000","160.7300","161.6000","160.3800"
"2014/03/13","161.0500","9498897.0000","163.7400","164.0300","160.7800"
"2014/03/12","163.2300","5250840.0000","162.6600","163.5700","162.4700"
"2014/03/11","163.4200","5198682.0000","164.2800","164.4900","163.1100"
"2014/03/10","163.9900","3995359.0000","164.0500","164.1600","163.1800"
"2014/03/07","164.3400","7381391.0000","164.7600","164.8900","163.8100"
"2014/03/06","164.0900","4651770.0000","163.8200","164.3075","163.7600"
"2014/03/05","163.3500","4968433.0000","163.7800","163.8200","163.2100"
"2014/03/04","163.6300","7947501.0000","163.1300","164.0000","163.0500"
"2014/03/03","161.4900","9144407.0000","161.5900","162.1900","160.4900"
"2014/02/28","163.0200","10010400.0000","162.5600","163.7700","162.0100"
"2014/02/27","162.5500","5292463.0000","161.6400","162.5600","161.3700"
"2014/02/26","161.8400","5032868.0000","161.7100","162.2580","161.2700"
"2014/02/25","161.5000","6067796.0000","161.7400","162.2400","161.1300"
"2014/02/24","161.6600","6704439.0000","161.0200","162.6900","160.9700"
"2014/02/21","160.8100","5268249.0000","161.0800","161.6200","160.6200"
"2014/02/20","161.3100","7035572.0000","160.5600","161.7200","160.1000"
"2014/02/19","160.5200","8245375.0000","161.0200","162.3400","160.3800"
"2014/02/18","161.4100","4966399.0000","161.7000","161.7600","161.1300"
"2014/02/14","161.5900","5988979.0000","160.0800","161.8300","159.9000"
"2014/02/13","160.2900","5084995.0000","158.6600","160.4700","158.6100"
"2014/02/12","159.7100","5249628.0000","160.0000","160.4500","159.3400"
"2014/02/11","159.7600","7620416.0000","158.0600","160.0900","157.9400"
"2014/02/10","157.7500","4790731.0000","157.7600","157.8200","157.1300"
"2014/02/07","157.7800","12545560.0000","156.5600","157.8000","156.0500"
"2014/02/06","156.1400","10426220.0000","154.7000","156.1500","154.7000"
"2014/02/05","154.1800","11603250.0000","153.7200","154.5150","153.1200"
"2014/02/04","154.0800","11853370.0000","153.9500","154.5300","153.2600"
"2014/02/03","153.5300","18172840.0000","156.5700","156.7600","153.2500"
"2014/01/31","156.7500","10693090.0000","156.2300","157.7000","155.8500"
"2014/01/30","158.1700","7864726.0000","158.3000","158.7700","157.3700"
"2014/01/29","157.1000","14271080.0000","157.6600","158.2484","156.7500"
"2014/01/28","158.9400","8308034.0000","158.4700","159.1700","158.2800"
"2014/01/27","158.0200","14215350.0000","158.7050","159.1100","157.5100"
"2014/01/24","158.4800","14727570.0000","160.7100","160.8900","158.4800"
"2014/01/23","161.7100","9456021.0000","162.4300","162.4300","161.0700"
"2014/01/22","163.4700","5418102.0000","163.7600","163.8000","162.9900"
"2014/01/21","163.7300","9674655.0000","165.0300","165.0500","162.7900"
"2014/01/17","164.0800","8013154.0000","163.7900","164.5900","163.6141"
"2014/01/16","163.9800","5170930.0000","164.2200","164.3300","163.5200"
"2014/01/15","164.5700","7780796.0000","163.6600","164.8000","163.5900"
"2014/01/14","163.4500","7335362.0000","162.7400","163.4700","162.3700"
"2014/01/13","162.2400","10676120.0000","163.9000","164.2800","162.1400"
"2014/01/10","164.1800","7497166.0000","164.5600","164.6900","163.5200"
"2014/01/09","164.1900","8212893.0000","164.9500","164.9900","163.5200"
"2014/01/08","164.3500","9461825.0000","164.7000","164.8300","163.9100"
"2014/01/07","164.9700","5387175.0000","164.6600","165.2900","164.5200"
"2014/01/06","163.8900","7446777.0000","164.9900","165.0600","163.7100"
"2014/01/03","164.3900","6127622.0000","164.4000","164.8700","164.0400"
"2014/01/02","164.1100","9291093.0000","164.7900","165.0100","163.8400"
"2013/12/31","165.4700","5667786.0000","164.9400","165.5100","164.8100"
"2013/12/30","164.5900","4043495.0000","164.5500","164.6800","164.4000"
"2013/12/27","164.4700","6176927.0000","164.7600","164.9200","164.2200"
"2013/12/26","164.4600","4959219.0000","163.6000","164.4900","163.5800"
"2013/12/24","163.1600","2461988.0000","162.7200","163.2600","162.5898"
"2013/12/23","162.6200","4992817.0000","162.5700","162.8500","162.3300"
"2013/12/20","162.0100","7978204.0000","161.6200","162.5300","161.6100"
"2013/12/19","161.8800","8018321.0000","161.4800","162.0100","161.2800"
"2013/12/18","161.7600","15330680.0000","159.1600","161.7900","158.1100"
"2013/12/17","158.7800","6001135.0000","159.2700","159.2900","158.3900"
"2013/12/16","158.9000","7076553.0000","158.3700","159.3700","158.2500"
"2013/12/13","157.6500","8886480.0000","157.5400","157.9700","157.1000"
"2013/12/12","157.4700","7076644.0000","158.2100","158.4300","157.0750"
"2013/12/11","158.3100","7903514.0000","159.8400","159.9000","158.2300"
"2013/12/10","159.7200","4035455.0000","159.7700","160.1900","159.6400"
"2013/12/09","160.2300","3967686.0000","160.2900","160.5300","160.1100"
"2013/12/06","160.1600","6345285.0000","159.5300","160.1800","159.1300"
"2013/12/05","158.1200","5823043.0000","158.4500","158.8900","158.0100"
"2013/12/04","158.7600","7138216.0000","158.4600","159.5200","157.8300"
"2013/12/03","158.9900","8660715.0000","159.2300","159.6200","158.4600"
"2013/12/02","159.9200","5655687.0000","160.7600","160.8400","159.7100"
"2013/11/29","160.7200","2887856.0000","161.1100","161.5800","160.5800"
"2013/11/27","160.8500","6271656.0000","160.7900","160.9400","160.4100"
"2013/11/26","160.5000","5231251.0000","160.5400","160.9700","160.4600"
"2013/11/25","160.6100","5114380.0000","160.8100","160.8500","160.3000"
"2013/11/22","160.4000","4466414.0000","159.8300","160.4300","159.4807"
"2013/11/21","159.8600","4579929.0000","159.2900","159.8800","159.1700"
"2013/11/20","158.7700","8387701.0000","159.5500","159.8800","158.3500"
"2013/11/19","159.3300","5003270.0000","159.5800","159.9300","159.0900"
"2013/11/18","159.4400","5236281.0000","159.7100","159.9500","159.0700"
"2013/11/15","159.3000","6529110.0000","158.5700","159.3000","158.4800"
"2013/11/14","158.7300","6930988.0000","158.1000","158.8100","157.9499"
"2013/11/13","158.0600","5030246.0000","156.5200","158.1200","156.5000"
"2013/11/12","157.3700","4094759.0000","157.4200","157.7200","156.8700"
"2013/11/11","157.6100","3795241.0000","157.3300","157.7300","157.1500"
"2013/11/08","157.4900","7594891.0000","155.6600","157.4900","155.5800"
"2013/11/07","155.8500","10192210.0000","157.7200","157.8000","155.6800"
"2013/11/06","157.2200","7512831.0000","156.4900","157.2900","156.3700"
"2013/11/05","155.8900","5340396.0000","155.2800","156.1800","154.8700"
"2013/11/04","156.0600","4042531.0000","156.2600","156.3600","155.5300"
"2013/11/01","155.8600","5909858.0000","155.5800","156.1500","155.0800"
"2013/10/31","155.2900","8157558.0000","155.6100","156.1800","155.1000"
"2013/10/30","155.8700","6089256.0000","156.7300","156.8700","155.3700"
"2013/10/29","156.5000","5779608.0000","155.7100","156.5000","155.6200"
"2013/10/28","155.3700","4968866.0000","155.2000","155.6500","154.9900"
"2013/10/25","155.4500","4564975.0000","154.9100","155.4500","154.7900"
"2013/10/24","154.8000","5182849.0000","154.1900","154.9500","154.0950"
"2013/10/23","153.8200","5428360.0000","153.8100","154.0300","153.3201"
"2013/10/22","154.2500","7501659.0000","154.0300","154.8600","153.8200"
"2013/10/21","153.5300","3588339.0000","153.6900","153.7600","153.2700"
"2013/10/18","153.6000","7714404.0000","153.6600","153.8000","152.8946"
"2013/10/17","153.4800","9916615.0000","152.1100","153.5900","152.0500"
"2013/10/16","153.5200","8685145.0000","152.3700","153.5590","152.2400"
"2013/10/15","151.3400","8109973.0000","152.6000","152.8000","151.3400"
"2013/10/14","152.8000","6458183.0000","151.1900","152.8800","151.0802"
"2013/10/11","152.1700","8184360.0000","150.9200","152.2200","150.7600"
"2013/10/10","150.9600","12766530.0000","149.1400","151.0100","149.0900"
"2013/10/09","147.7800","11075180.0000","147.6900","148.3200","146.9600"
"2013/10/08","147.5300","10376900.0000","149.0000","149.1400","147.5000"
"2013/10/07","149.0000","6081115.0000","149.1200","149.8500","148.9100"
"2013/10/04","150.4300","6866840.0000","149.6800","150.5600","149.4300"
"2013/10/03","149.6710","10949210.0000","150.6600","150.7600","149.1650"
"2013/10/02","150.9790","8896288.0000","150.9000","151.1000","150.1500"
"2013/10/01","151.6200","8611923.0000","151.0000","151.7700","150.7700"
"2013/09/30","151.0000","9426050.0000","150.7900","151.5400","150.4500"
"2013/09/27","152.2100","6634819.0000","152.3000","152.4400","151.7600"
"2013/09/26","152.9500","5026285.0000","152.7000","153.5400","152.4700"
"2013/09/25","152.4200","7187185.0000","153.2600","153.3900","152.1900"
"2013/09/24","153.0600","5571079.0000","153.7400","154.0200","152.9500"
"2013/09/23","153.7070","8661982.0000","154.1100","154.3200","153.3200"
"2013/09/20","154.3000","9174842.0000","156.1600","156.1900","154.3000"
"2013/09/19","156.3200","7626645.0000","156.8700","156.9200","156.2200"
"2013/09/18","156.6900","9637424.0000","155.1600","157.0600","154.6500"
"2013/09/17","155.2900","4517618.0000","155.0200","155.5100","154.9800"
"2013/09/16","154.9400","6715249.0000","155.3300","155.4900","154.6600"
"2013/09/13","153.6900","4809436.0000","153.3400","153.8000","153.2100"
"2013/09/12","153.0300","5555697.0000","153.3300","153.4100","152.7800"
"2013/09/11","153.1500","7044037.0000","151.8200","153.1800","151.7700"
"2013/09/10","151.7900","7415526.0000","151.4700","151.8200","151.1000"
"2013/09/09","150.4700","4402476.0000","149.5000","150.7800","149.4800"
"2013/09/06","149.0900","9001910.0000","149.7000","149.9700","147.7700"
"2013/09/05","149.1200","6021268.0000","149.1800","149.7100","149.0210"
"2013/09/04","149.1800","4576699.0000","148.0200","149.4100","147.8200"
"2013/09/03","148.1100","5430251.0000","148.8800","149.2000","147.6100"
"2013/08/30","147.8500","6326760.0000","148.4200","148.4200","147.4300"
"2013/08/29","148.2500","4695578.0000","148.0200","148.9800","147.8200"
"2013/08/28","148.0400","4842548.0000","147.4200","148.4400","147.3700"
"2013/08/27","147.4990","11434690.0000","148.1900","148.7400","147.4100"
"2013/08/26","149.2100","5765533.0000","149.8300","150.2700","149.1900"
"2013/08/23","149.8300","9601206.0000","149.5900","150.0100","149.0600"
"2013/08/22","149.4000","4227374.0000","148.8600","149.6100","148.7700"
"2013/08/21","148.6400","9497100.0000","149.4400","149.9200","148.5000"
"2013/08/20","149.7500","3847169.0000","149.9100","150.4100","149.5600"
"2013/08/19","149.7420","4174115.0000","150.3000","150.7200","149.6600"
"2013/08/16","150.5000","7035192.0000","150.5800","151.0600","150.1901"
"2013/08/15","151.1200","10021940.0000","152.1000","152.1000","150.9700"
"2013/08/14","153.3250","6372106.0000","154.2700","154.4300","153.1100"
"2013/08/13","154.4400","4752462.0000","154.4200","154.9700","153.3400"
"2013/08/12","154.0300","3697334.0000","153.4500","154.3000","153.3500"
"2013/08/09","154.1100","4550323.0000","154.4900","154.9500","153.3300"
"2013/08/08","154.6900","5071171.0000","155.3300","155.4500","153.9899"
"2013/08/07","154.5380","4341617.0000","154.3200","154.7500","154.0100"
"2013/08/06","154.8510","3582273.0000","155.3700","155.3800","154.4100"
"2013/08/05","155.7900","3077125.0000","155.9100","156.0113","155.5000"
"2013/08/02","156.2000","3620816.0000","155.4700","156.2400","155.2300"
"2013/08/01","155.8900","4872989.0000","155.8900","156.1600","155.6701"
"2013/07/31","154.8400","11784640.0000","155.1200","156.0300","154.5600"
"2013/07/30","154.9100","4210975.0000","155.4000","155.5800","154.4200"
"2013/07/29","154.9300","2592489.0000","154.8600","155.1400","154.4500"
"2013/07/26","155.1600","3858258.0000","154.4800","155.2500","153.6700"
"2013/07/25","155.1200","5482584.0000","154.5400","155.2500","154.2000"
"2013/07/24","155.1000","3893791.0000","155.6100","155.7000","154.6100"
"2013/07/23","155.3600","3393118.0000","155.5700","155.6700","155.0800"
"2013/07/22","155.1100","3165943.0000","155.1200","155.4200","154.8100"
"2013/07/19","155.1200","4827395.0000","154.8800","155.1400","154.5700"
"2013/07/18","155.3410","6814178.0000","154.9800","155.7400","154.5642"
"2013/07/17","154.4400","6502980.0000","154.6400","154.8500","154.1800"
"2013/07/16","154.3000","3594599.0000","154.6000","154.7400","153.9300"
"2013/07/15","154.6400","2751602.0000","154.5600","154.8700","154.3300"
"2013/07/12","154.1700","6349742.0000","154.4200","154.7600","153.8900"
"2013/07/11","154.3801","5848374.0000","154.3500","154.6200","153.7100"
"2013/07/10","152.7090","6048610.0000","152.7700","153.2900","152.3600"
"2013/07/09","152.7900","5197577.0000","152.7100","152.9900","152.2200"
"2013/07/08","152.0200","4914705.0000","151.7800","152.4300","151.6800"
"2013/07/05","151.0200","5528250.0000","150.7200","151.0900","149.4100"
"2013/07/03","149.5400","2599135.0000","148.4200","149.9800","148.2500"
"2013/07/02","148.9300","4873813.0000","149.1500","150.2100","148.4000"
"2013/07/01","149.4200","4895791.0000","149.5200","150.5000","149.2200"
"2013/06/28","148.5500","6718681.0000","149.3200","150.0300","148.4700"
"2013/06/27","149.9000","6573715.0000","149.6900","150.4200","149.5500"
"2013/06/26","148.7900","6325014.0000","148.3000","149.0700","147.9700"
"2013/06/25","147.3000","7571979.0000","147.4100","147.8000","146.6200"
"2013/06/24","146.2800","14128720.0000","146.3300","147.4300","145.1700"
"2013/06/21","147.7300","10968530.0000","148.0300","148.2800","146.5300"
"2013/06/20","147.5800","14312740.0000","149.8400","149.8800","147.2900"
"2013/06/19","151.0900","9142568.0000","152.9400","153.2200","151.0500"
"2013/06/18","153.1000","4807213.0000","151.9600","153.3600","151.9200"
"2013/06/17","151.7800","6692817.0000","151.6300","152.5800","151.0500"
"2013/06/14","150.6600","4639220.0000","151.6000","152.0100","150.3900"
"2013/06/13","151.7600","6207716.0000","149.7400","151.9900","149.4800"
"2013/06/12","149.8600","6899452.0000","152.1800","152.3500","149.7000"
"2013/06/11","151.2000","7012058.0000","151.0800","152.4200","150.7000"
"2013/06/10","152.2100","4917422.0000","152.7900","152.8800","151.9800"
"2013/06/07","152.3200","8087150.0000","151.1600","152.4400","150.7001"
"2013/06/06","150.2510","15155150.0000","149.3800","150.2700","148.3100"
"2013/06/05","149.3100","9414259.0000","151.2200","151.4300","149.2899"
"2013/06/04","151.6400","7956541.0000","152.2600","152.9100","150.8200"
"2013/06/03","152.3100","10860650.0000","151.5400","152.3600","151.1000"
"2013/05/31","151.1000","7426736.0000","152.6100","153.7300","150.9000"
"2013/05/30","153.1000","8230802.0000","152.8600","153.8000","152.6000"
"2013/05/29","152.8400","7905702.0000","153.0200","153.2510","152.0200"
"2013/05/28","153.8800","9347211.0000","154.2100","154.9800","153.4800"
"2013/05/24","152.7700","4534293.0000","152.1600","152.8200","151.7300"
"2013/05/23","152.7700","10473900.0000","151.6700","153.2400","151.5500"
"2013/05/22","152.8400","12788240.0000","153.7100","155.1400","152.3500"
"2013/05/21","153.5100","5734840.0000","153.2800","154.0200","152.8900"
"2013/05/20","153.0400","4464692.0000","153.0400","153.5600","152.8200"
"2013/05/17","153.1400","5503197.0000","152.4200","153.2400","152.2100"
"2013/05/16","152.4500","8193636.0000","152.6400","153.1100","152.2400"
"2013/05/15","152.7800","5767086.0000","151.8800","153.1100","151.8600"
"2013/05/14","152.1300","5554015.0000","150.8800","152.1700","150.8600"
"2013/05/13","150.8600","3841438.0000","150.7500","151.0100","150.4840"
"2013/05/10","151.0400","4137060.0000","150.9100","151.1000","150.2900"
"2013/05/09","150.8400","3946809.0000","150.9000","151.3700","150.3900"
"2013/05/08","150.9400","4087037.0000","150.1300","150.9600","150.1000"
"2013/05/07","150.2600","5360933.0000","149.7700","150.2780","149.4400"
"2013/05/06","149.4300","3129327.0000","149.3600","149.6000","149.1400"
"2013/05/03","149.3600","5929878.0000","149.2600","149.8200","149.2000"
"2013/05/02","147.9600","4340275.0000","147.1200","148.0500","146.9100"
"2013/05/01","146.7401","5371061.0000","147.5600","147.8100","146.5800"
"2013/04/30","148.0200","8064433.0000","147.8700","148.1100","147.0490"
"2013/04/29","147.8600","6132987.0000","147.2000","148.1500","146.9100"
"2013/04/26","146.8800","3242580.0000","146.5500","147.1500","146.5200"
"2013/04/25","146.7600","4160412.0000","146.6400","147.4200","146.3600"
"2013/04/24","146.4500","4962556.0000","147.0200","147.2100","146.3900"
"2013/04/23","146.8000","10435190.0000","146.1300","146.9000","145.1500"
"2013/04/22","145.3200","11711570.0000","145.3800","145.5700","144.2400"
"2013/04/19","145.1400","6026484.0000","144.7100","145.2100","144.3600"
"2013/04/18","145.1800","8265240.0000","146.1000","146.1200","144.7700"
"2013/04/17","145.9500","10757040.0000","146.5500","146.6000","145.3700"
"2013/04/16","147.3600","6973551.0000","146.9800","147.3900","146.3700"
"2013/04/15","145.8100","14175640.0000","147.9000","147.9300","145.7200"
"2013/04/12","148.4200","8709463.0000","147.9900","148.4600","147.6799"
"2013/04/11","148.4000","6973423.0000","147.8200","148.6600","147.6300"
"2013/04/10","147.7800","7945769.0000","146.9800","148.0600","146.9600"
"2013/04/09","146.5100","5491385.0000","146.0800","146.9550","145.7520"
"2013/04/08","145.9500","3864881.0000","145.3200","145.9500","144.7600"
"2013/04/05","145.3100","7307308.0000","144.1800","145.5080","144.0500"
"2013/04/04","145.7700","7519457.0000","145.3600","145.9800","145.0900"
